,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
0,1985504264513376619,Tue Nov 04 05:40:20 +0000 2025,2,@ikanlelegex @tigor_na70 @txtdrimedia Bukan tapi hanya masalah adminitratif lagi ngurus sertifikasi halal. Non halal bukan karena makanan mengandung bahan haram tapi cuma belum terdaftar aja. Tapi petugas sudah langsung masang stiker non halal aja. ,1985582865728643093,,ikanlelegex,in,,0,3,0,https://x.com/undefined/status/1985582865728643093,243998004,
1,1985197734773895269,Mon Nov 03 04:09:57 +0000 2025,22,DEFINISI NON HALAL Keterangan non Halal dalam term Industri Halal ada 2 definisi 1. Kandungannya syubhat dan belum diajukan sertifikasi halal-nya 2. Kandungannya jelas ada bahan HARAM,1985197734773895269,,,in,,0,2,6,https://x.com/undefined/status/1985197734773895269,272908765,
2,1984827015300878795,Mon Nov 03 01:50:26 +0000 2025,0,@NurRohi03920969 @kompascom @mprgoid @DPR_RI Sulit karena daging ular dianggap haram dalam Islam: termasuk hewan beracun buas dan tidak ada tuntunan penyembelihan syariah (maytah &amp; najis). Sertifikasi halal dari MUI/LPPOM tak bisa diberikan untuk bahan haram. Thailand unggul karena pasar non-halalnya besar tapi untuk,1985162623705583745,,NurRohi03920969,in,,0,1,0,https://x.com/undefined/status/1985162623705583745,1720665183188922368,
3,1984227725180362827,Sun Nov 02 07:58:05 +0000 2025,0,@PensilAajaib Saya lebih setuju adanya sertifikasi haram dimana penjual yg mengetahui adanya zat yg haram (babi alkohol) wajib mencantumkan label haram di produknya ketimbang sertifikasi halal karena yg haram itu adalah pengecualian jumlahnya jauh lebih sedikit daripada yg halal,1984892757572477378,,PensilAajaib,in,,0,0,0,https://x.com/undefined/status/1984892757572477378,180112404,
4,1984041710268379552,Sat Nov 01 23:56:06 +0000 2025,0,@VIRGO1409271346 SKCK : Yes Sertifikasi Haram : No!!! Wkwkwkland emang,1984771464189673593,,VIRGO1409271346,in,,0,0,0,https://x.com/undefined/status/1984771464189673593,1070482184371286016,
5,1983507650412466473,Fri Oct 31 07:45:56 +0000 2025,0,@Santana17845 @bramwas bkn gitu mknnan haram bkn hewan yg diharamkan saja. Ayam halal klo bangkai jga haram . Mknnya prlu sertifikasi halal,1984164922646008311,,Santana17845,in,,0,0,0,https://x.com/undefined/status/1984164922646008311,53866432,
6,1984126378984534151,Fri Oct 31 05:12:46 +0000 2025,2,gue cekikikan bgt di Ig ada pulang yg bilang mungkin harusnya sertifikasi non halal ya bukan haram LAH LAWAN KATA HALAL KAN EMANG HARAM KOCAK NGAPAIN JADI NON HALAL,1984126378984534151,,,in,,0,2,0,https://x.com/undefined/status/1984126378984534151,1303996139931275264,
7,1982596084846465395,Mon Oct 27 10:23:22 +0000 2025,0,@kuputarung @Balimulya Dalam term sertifikasi halal NON HALAL ada 2 definisi 1. Belum tersertifikasi halal (kemungkinan ada kandungan haram) 2. Jelas ada kandungan haram Jika poin satu ada pada PU yg tersertifikasi halal maka harus dilakukan pemisahan dari lini produksi produk halal,1982754993628483591,,kuputarung,in,,0,0,0,https://x.com/undefined/status/1982754993628483591,272908765,
8,1981402475984015573,Thu Oct 23 16:48:57 +0000 2025,4,Yang ada di Indonesia itu sertifikasi halal bukan informasi haram. Jadi tidak ada kewajiban tempat makan memberitahu makanan tidak halal kalau enggak ditanya. Tidak memberitahu kalau makanan di tempatnya haram ≠ menipu pelanggan.,1981402475984015573,,,in,,0,1,3,https://x.com/undefined/status/1981402475984015573,71834946,
9,1980226066364215427,Mon Oct 20 10:54:19 +0000 2025,0,Dunia Islam khususnya Indonesia #degradasi hegemoni intelektual akidah umat Islam khususnya umat Islam di Nusantara Imigran Pengungsi * Nasab bodong ngaku ngaku cucu nabi * Sertifikasi nasab palsu STEMPEL nasab bodong cucu cucu palsu #haram kafir durhaka api neraka https://t.co/T0UDaSEsMS,1980226066364215427,https://pbs.twimg.com/media/G3stGaHXMAAKFG8.jpg,,in,,1,2,1,https://x.com/undefined/status/1980226066364215427,1359071931153018881,
